Date,Close,Ticker
2025-04-09,25.359342575073242,T
2025-04-10,25.551048278808594,T
2025-04-11,25.93833351135254,T
2025-04-14,26.335298538208008,T
2025-04-15,26.625761032104492,T
2025-04-16,26.161020278930664,T
2025-04-17,26.28688621520996,T
2025-04-21,25.49295425415039,T
2025-04-22,26.102928161621094,T
2025-04-23,26.32561492919922,T
2025-04-24,26.654809951782227,T
2025-04-25,25.95769691467285,T
2025-04-28,26.393390655517578,T
2025-04-29,26.432117462158203,T
2025-04-30,26.81940269470215,T
2025-05-01,26.761310577392578,T
2025-05-02,26.73226547241211,T
2025-05-05,26.63544273376465,T
2025-05-06,27.26477813720703,T
2025-05-07,27.20668601989746,T
2025-05-08,26.59671401977539,T
2025-05-09,26.954952239990234,T
2025-05-12,26.151338577270508,T
2025-05-13,25.609142303466797,T
2025-05-14,25.599458694458008,T
2025-05-15,26.461166381835938,T
2025-05-16,26.83876609802246,T
2025-05-19,27.129230499267578,T
2025-05-20,26.896860122680664,T
2025-05-21,26.59671401977539,T
2025-05-22,26.364343643188477,T
2025-05-23,26.548303604125977,T
2025-05-27,26.519256591796875,T
2025-05-28,26.625761032104492,T
2025-05-29,26.50957489013672,T
2025-05-30,26.916221618652344,T
2025-06-02,27.042091369628906,T
2025-06-03,27.071136474609375,T
2025-06-04,26.490211486816406,T
2025-06-05,26.87749481201172,T
2025-06-06,27.18732261657715,T
2025-06-09,26.97431755065918,T
2025-06-10,27.516511917114258,T
2025-06-11,27.439056396484375,T
2025-06-12,27.37128257751465,T
2025-06-13,27.293827056884766,T
2025-06-16,27.08081817626953,T
2025-06-17,26.770992279052734,T
2025-06-18,26.78067398071289,T
2025-06-20,26.887176513671875,T
2025-06-23,27.303508758544922,T
2025-06-24,27.380964279174805,T
2025-06-25,27.032407760620117,T
2025-06-26,27.109865188598633,T
2025-06-27,27.18732261657715,T
2025-06-30,28.019983291625977,T
2025-07-01,27.961889266967773,T
2025-07-02,27.410009384155273,T
2025-07-03,27.45842170715332,T
2025-07-07,27.5068302154541,T
2025-07-08,27.390647888183594,T
2025-07-09,27.20668601989746,T
2025-07-10,27.0091552734375,T
2025-07-11,26.3735294342041,T
2025-07-14,26.559328079223633,T
2025-07-15,26.42242431640625,T
2025-07-16,26.353971481323242,T
2025-07-17,26.393085479736328,T
2025-07-18,26.344192504882812,T
2025-07-21,26.77446174621582,T
2025-07-22,26.81357765197754,T
2025-07-23,27.13627815246582,T
2025-07-24,27.302518844604492,T
2025-07-25,27.380748748779297,T
2025-07-28,26.989595413208008,T
2025-07-29,26.80379867553711,T
2025-07-30,26.891807556152344,T
2025-07-31,26.80379867553711,T
2025-08-01,27.13627815246582,T
2025-08-04,27.067827224731445,T
2025-08-05,27.15583610534668,T
2025-08-06,26.882028579711914,T
2025-08-07,27.439422607421875,T
2025-08-08,27.458980560302734,T
2025-08-11,27.517654418945312,T
2025-08-12,27.850133895874023,T
2025-08-13,27.77190399169922,T
2025-08-14,28.11416244506836,T
2025-08-15,28.231508255004883,T
2025-08-18,28.28040313720703,T
2025-08-19,28.339075088500977,T
2025-08-20,28.6324405670166,T
2025-08-21,28.788902282714844,T
2025-08-22,28.13372039794922,T
2025-08-25,28.10438346862793,T
2025-08-26,27.928363800048828,T
2025-08-27,28.417306900024414,T
2025-08-28,28.29996109008789,T
2025-08-29,28.642221450805664,T
2025-09-02,28.436864852905273,T
2025-09-03,28.397750854492188,T
2025-09-04,28.925806045532227,T
2025-09-05,28.935585021972656,T
2025-09-08,28.260845184326172,T
2025-09-09,28.769346237182617,T
2025-09-10,28.554210662841797,T
2025-09-11,28.837797164916992,T
2025-09-12,28.91602897644043,T
2025-09-15,28.964923858642578,T
2025-09-16,28.68133544921875,T
2025-09-17,28.88669204711914,T
2025-09-18,28.554210662841797,T
2025-09-19,28.3684139251709,T
2025-09-22,28.28040313720703,T
2025-09-23,28.153278350830078,T
